,Finance company,Public company,Before,Operation,After,Date
29657,德意志银行,阿里巴巴,6.53港元,上调,12.35港元,2009-06-24
29658,高盛,中国人寿A股,,上调,人民币28.00元,2009-06-24
29659,花旗,深高速,2.60港元,上调,3.40港元,2009-06-24
29660,花旗,安徽海螺水泥股份,38.5港元,上调,55港元,2009-06-24
29661,花旗,浙江沪杭甬,5.40港元,上调,6.30港元,2009-06-24
29662,花旗,皖通高速,3.60港元,上调,5.20港元,2009-06-24
29663,高盛,中国平安,42港元,上调,65港元,2009-06-24
29664,高盛,中国人寿,24.00港元,上调,32.00港元,2009-06-24
29665,摩根士丹利,正崴精密,31.5港元,上调,58港元,2009-06-24
29666,瑞士信贷,国美电器,0.35港元,上调,2.00港元,2009-06-24
29667,摩根士丹利,比亚迪,16.50港元,上调,20.20港元,2009-06-24
29668,大华,中海石油化学,4.8港元,上调,6港元,2009-06-24
29669,美林,宝姿,17.07港元,上调,21.60港元,2009-06-23
29670,野村,华润电力,19.1港元,上调,20.3港元,2009-06-23
29671,汇丰,群创光电,,上调,72元,2009-06-23
29672,瑞银,雨润食品,13.35港元,上调,14.38港元,2009-06-23
29673,花旗,新光金控,,上调,10元,2009-06-23
29674,花旗,国泰金控,,上调,新台币39元,2009-06-23
29675,摩根士丹利,宝胜国际,0.59港元,上调,1.22港元,2009-06-23
29676,美林,国美电器,1.50港元,上调,1.68港元,2009-06-23
29677,高盛,工商银行H股,5.10港元,上调,6.40港元,2009-06-23
29678,高盛,工商银行A股,,上调,6.30元,2009-06-23
29679,高盛,友达光电,,上调,38.30元,2009-06-23
29680,高盛,招商银行A股,,上调,22.90元,2009-06-23
29681,高盛,建设银行H股,,上调,7.30港元,2009-06-23
29682,高盛,建设银行A股,,上调,人民币7.20元,2009-06-23
29683,高盛,中信银行H股,,上调,5.80港元,2009-06-23
29684,高盛,中信银行A股,,上调,人民币5.70元,2009-06-23
29685,高盛,交通银行H股,,上调,9.10港元,2009-06-23
29686,大和,大立光电,,上调,425元,2009-06-22
29687,大和,超大现代农业,4.00港元,上调,5.50港元,2009-06-22
29688,星展,裕元集团,18.00港元,上调,21.10港元,2009-06-22
29689,汇丰,马钢股份,4.00港元,上调,5.20港元,2009-06-22
29690,汇丰,中国建筑,1.00港元,上调,3.30港元,2009-06-22
29691,摩根大通,华宝国际,6.20港元,上调,7.30港元,2009-06-22
29692,中银国际,裕元工业,12.00港元,上调,21.70港元,2009-06-22
29693,摩根士丹利,和记黄埔,51港元,上调,71港元,2009-06-22
29694,摩根士丹利,兖州煤业,4.30港元,上调,8.95港元,2009-06-22
29695,摩根士丹利,中国神华,17港元,上调,31港元,2009-06-22
29696,摩根士丹利,中煤能源,6.2港元,上调,11.2港元,2009-06-22
29697,摩根士丹利,长江实业,72.60港元,上调,86.00港元,2009-06-22
29698,瑞士信贷,裕元工业,15.00港元,上调,15.70港元,2009-06-22
29699,大华继显,紫金矿业,7.15港元,上调,9.32港元,2009-06-22
29700,瑞士信贷,九龙仓集团,27.20港元,上调,32.63港元,2009-06-22
29701,大华,远洋地产,7.25港元,上调,9.78港元,2009-06-22
29702,大华继显,中国铝业,4.60港元,上调,9.26港元,2009-06-22
29703,大华继显,江西铜业,10.00港元,上调,17.66港元,2009-06-22
29704,大和,香港交易所,101.05港元,上调,129.75港元,2009-06-22
29705,摩根大通,利福国际,8.70港元,上调,12.20港元,2009-06-19
29706,星展,世茂房地产,6.64港元,上调,16.17港元,2009-06-19
29707,大和,电讯盈科,3.35港元,下调,1.88港元,2009-06-19
29708,大和,中国移动,81.60港元,上调,88.40港元,2009-06-19
29709,CIMB,佐丹奴国际,1.42港元,上调,1.55港元,2009-06-19
29710,新鸿基,超大现代农业,5.98港元,下调,4.35港元,2009-06-19
29711,高盛,雅居乐地产,11.68港元,上调,12.40港元,2009-06-19
29712,高盛,百丽国际,7.10港元,上调,8.00港元,2009-06-19
29713,德意志银行,新濠国际,5.80港元,上调,6.30港元,2009-06-19
29714,瑞士信贷,绿城中国,3.20港元,上调,11.70港元,2009-06-19
29715,瑞士信贷,华润置地,14.60港元,上调,22.70港元,2009-06-19
29716,中银国际,华润燃气,4.43港元,上调,6.00港元,2009-06-18
29717,法国巴黎银行,上海实业,37港元,上调,37.5港元,2009-06-18
29718,汇丰控股,上海电气,3.70港元,上调,4港元,2009-06-18
29719,花旗,上海电气,2港元,上调,2.25港元,2009-06-18
29720,花旗,新奥燃气,10.50港元,上调,14.50港元,2009-06-18
29721,花旗,华电国际,2.15港元,上调,3港元,2009-06-18
29722,花旗,港灯集团,48.50港元,下调,46港元,2009-06-18
29723,花旗,大唐发电,3.9港元,上调,5.4港元,2009-06-18
29724,瑞银,领汇房地产,18.40港元,上调,19.90港元,2009-06-18
29725,花旗,华润电力,16.8港元,上调,22.0港元,2009-06-18
29726,摩根士丹利,云南白药,,定为,人民币37.00元,2009-06-18
29727,摩根士丹利,广州药业,5.00港元,定为,5.00港元,2009-06-18
29728,摩根士丹利,中国远洋,5.40港元,上调,7.40港元,2009-06-18
29729,麦格理,中煤能源,6.80港元,上调,10.30港元,2009-06-18
29730,摩根大通,领汇房地产,15.70港元,上调,18.50港元,2009-06-18
29731,摩根士丹利,中海发展,7.23港元,上调,13.61港元,2009-06-18
29732,野村,华润燃气,4.7港元,上调,7港元,2009-06-18
29733,瑞银,中国平安,49.70港元,上调,50.70港元,2009-06-18
29734,麦格理,中国神华,18.80港元,上调,32.50港元,2009-06-18
29735,麦格理,恒鼎实业,4.70港元,上调,8.00港元,2009-06-18
29736,野村,领汇房地产投资信托基金,19.57港元,上调,19.98,2009-06-18
29737,麦格理,兖州煤业,6.50港元,上调,8.20港元,2009-06-18
29738,大华继显,新奥燃气,,上调,15.00港元,2009-06-18
29739,大和,中远太平洋,7.00港元,上调,7.81港元,2009-06-18
29740,摩根大通,中银香港（控股）,,上调,16.0港元,2009-06-17
29741,中银国际,中海集运A股,,上调,3.05元,2009-06-17
29742,中银国际,中海集运H股,0.95港元,上调,1.50港元,2009-06-17
29743,国浩资本,江西铜业,7.60港元,上调,13.50港元,2009-06-17
29744,高盛,百度,300美元,上调,350美元,2009-06-17
29745,摩根大通,第一太平,3港元,上调,5.75港元,2009-06-17
29746,摩根大通,第一太平,3港元,上调,5.75港元,2009-06-17
29747,DBS唯高达,嘉里建设,21.40港元,上调,39.50港元,2009-06-17
29748,里昂证券,领汇房地产,19.10港元,上调,20.10港元,2009-06-17
29749,麦格理,上海复地,1.1港元,上调,3.5港元,2009-06-17
29750,花旗,冠君产业信托,2.54港元,上调,3.05港元,2009-06-17
29751,麦格理,盛高置地,1.10港元,上调,3.15港元,2009-06-17
29752,麦格理,新世界地产,3港元,上调,5.6港元,2009-06-17
29753,花旗,理文造纸,1.80港元,上调,7.30港元,2009-06-17
29754,大华继显,马钢股份,5港元,上调,6.7港元,2009-06-17
29755,大华继显,鞍钢股份,12.4港元,上调,17.8港元,2009-06-17
29756,大华,南车时代电气,,上调,12.50港元,2009-06-17
29757,大华继显,伟易达,27.70港元,上调,48.80港元,2009-06-17
29758,中银国际,伟易达,24.90港元,上调,53.00港元,2009-06-17
29759,花旗,德昌电机,1.06港元,上调,1.60港元,2009-06-16
29760,汇丰,新世界百货中国,3.30港元,上调,7.10港元,2009-06-16
29761,CIMB,华晨中国,0.53港元,上调,1.15港元,2009-06-16
29762,大华,中国平安,50.1港元,上调,68.8港元,2009-06-16
29763,大华继显,仁恒置地,2.87新元,上调,3.17新元,2009-06-16
29764,里昂证券,伟易达,20.15港元,上调,46.00港元,2009-06-16
29765,中银国际,中国神华,24.71港元,上调,32.41港元,2009-06-16
29766,花旗集团,工银亚洲,7.75港元,上调,16.00港元,2009-06-16
29767,花旗集团,永亨银行,30港元,上调,55港元,2009-06-16
29768,花旗集团,东亚银行,10.91港元,上调,21港元,2009-06-16
29769,花旗集团,恒生银行,80港元,上调,103港元,2009-06-16
29770,花旗集团,大新银行集团,3.50港元,上调,10港元,2009-06-16
29771,花旗,中银香港（控股）,8.50港元,上调,16.50港元,2009-06-16
29772,美林,工银亚洲,10.4港元,上调,11.2港元,2009-06-16
29773,瑞士信贷,伟易达,25港元,上调,50港元,2009-06-16
29774,德意志银行,建设银行,,上调,6.48港元,2009-06-15
29775,瑞士信贷,中远太平洋,6.40港元,上调,10.00港元,2009-06-15
29776,花旗,大连港,3.20港元,上调,4.50港元,2009-06-15
29777,花旗集团,工商银行,5.00港元,上调,6.30港元,2009-06-15
29778,瑞士信贷,上港集团,,上调,4.67元,2009-06-15
29779,瑞士信贷,大连港,3.13港元,上调,4.06港元,2009-06-15
29780,瑞士信贷,招商局国际,21.9港元,上调,27.8港元,2009-06-15
29781,摩根士丹利,中信银行,4.70港元,上调,5.07港元,2009-06-15
29782,摩根士丹利,中国银行,3.32港元,上调,3.72港元,2009-06-15
29783,摩根士丹利,中国平安,51.90港元,上调,56.29港元,2009-06-15
29784,大和,中国平安,67.86港元,上调,68.35港元,2009-06-15
29785,瑞士信贷,厦门港务,1.11港元,上调,1.80港元,2009-06-15
29786,花旗集团,中国平安,63.88港元,上调,66港元,2009-06-15
29787,野村,中海油田服务,6.50港元,上调,7.50港元,2009-06-15
29788,苏格兰皇家银行,台积电,,维持在,新台币62元不变,2009-06-15
29789,大和,中国电信,3.18港元,上调,3.43港元,2009-06-15
29790,摩根大通,上海实业,26.50港元,上调,38.50港元,2009-06-12
29791,星展,冠君产业信托,1.72港元,上调,2.39港元,2009-06-12
29792,大和,中国电信,3.18港元,上调,3.43港元,2009-06-12
29793,高盛,上海实业,,上调,30.20港元,2009-06-12
29794,高盛此前,合和公路基建,4.10港元,定为,4.10港元,2009-06-12
29795,高盛,合和公路基建,,上调,4.40港元,2009-06-12
29796,麦格理,工商银行,,上调,5.20港元,2009-06-12
29797,麦格理,招商银行,,上调,12.65港元,2009-06-12
29798,麦格理,交通银行,,上调,7港元,2009-06-12
29799,麦格理,中信银行,,上调,5.15港元,2009-06-12
29800,麦格理,中国银行,,上调,4.45港元,2009-06-12
29801,里昂证券（亚洲),中国旺旺,,上调,4.63港元,2009-06-12
29802,星展,瑞安房地产,,上调,5.94港元,2009-06-12
29803,摩根士丹利,博瑞传播,,上调,24.70元,2009-06-12
29804,高盛,长江基建,,下调,30.7港元,2009-06-12
29805,高盛,会德丰,,上调,19.30港元,2009-06-12
29806,高盛,港铁公司,,上调,26.90港元,2009-06-12
29807,高盛,长江实业,,上调,105港元,2009-06-12
29808,高盛,九龙仓集团,,上调,35港元,2009-06-12
29809,高盛,和记黄埔,,上调,65港元,2009-06-12
29810,大和,中钢公司,,上调,新台币20.20元,2009-06-12
29811,大和,中兴通讯,,上调,30.70港元,2009-06-12
29812,大华继显,中国风电,,上调,1.67港元,2009-06-12
29813,大和,中国电力,,上调,2.95港元,2009-06-12
29814,瑞银,长城汽车,5.40港元,上调,7.55港元,2009-06-11
29815,汇丰,鹰君集团,,上调,12.60港元,2009-06-11
29816,汇丰,领汇基金,,上调,20.10港元,2009-06-11
29817,法国巴黎银行,富力地产,,上调,21.70港元,2009-06-11
29818,中银国际,冠捷科技,,上调,3.90港元,2009-06-11
29819,摩根大通,上海实业,,上调,38.50港元,2009-06-11
29820,瑞银,国美电器,,下调,1.51港元,2009-06-11
29821,瑞银,思捷环球,,下调,55港元,2009-06-11
29822,瑞银,中国燃气,2.15港元,维持在,2.15港元,2009-06-11
29823,高盛,创业环保A股,,上调,2元,2009-06-11
29824,高盛,创业环保H股,,上调,1.80港元,2009-06-11
29825,高盛,科华生物,,上调,人民币13.79元,2009-06-11
29826,高盛,威高股份,,上调,17.62港元,2009-06-11
29827,高盛,城投股份,,上调,7.20元,2009-06-11
29828,高盛,兆丰金控,,上调,新台币13元,2009-06-11
29829,高盛,恒瑞医药,,上调,人民币34.31元,2009-06-11
29830,高盛,广州药业,,上调,2.70港元,2009-06-11
29831,高盛,粤海投资,,上调,4.60港元,2009-06-11
29832,高盛,第一金控,,上调,16元,2009-06-11
29833,高盛,神威药业,,上调,8.17港元,2009-06-11
29834,高盛,彰化银行,,上调,新台币11.50元,2009-06-11
29835,高盛,双鹭药业,,下调,人民币32.71元,2009-06-11
29836,高盛,首创股份,,上调,人民币5.60元,2009-06-11
29837,德意志银行,长荣航空,,上调,7.20元,2009-06-11
29838,德意志银行,南方航空,,上调,1.70港元,2009-06-11
29839,德意志银行,东方航空,,上调,0.75港元,2009-06-11
29840,德意志银行,中华航空,,上调,7.35元,2009-06-11
29841,德意志银行,国泰航空,,上调,12.35港元,2009-06-11
29842,德意志银行,中国国航,,上调,3.45港元,2009-06-11
29843,花旗,冠捷科技,,上调,3.94港元,2009-06-11
29844,花旗,天津港,,上调,人民币15.90元,2009-06-11
29845,花旗,天津港发展,1.15港元,上调,4.40港元,2009-06-11
29846,星展,利丰,23.20港元,上调,23.50港元,2009-06-11
29847,大和,恒基地产,48.20港元,上调,51.40港元,2009-06-11
29848,大和,港铁公司,,上调,27.10港元,2009-06-11
29849,瑞士信贷,群创光电,,上调,41.90元,2009-06-11
29850,瑞士信贷,台新金控,,上调,新台币13.50元,2009-06-11
29851,MiraeAsset,中国石化,,上调,7.50港元,2009-06-11
29852,瑞士信贷,一诠精密,,上调,新台币33元,2009-06-11
29853,瑞士信贷,晶元光电,,上调,新台币85元,2009-06-11
29854,瑞士信贷,亿光电子,,上调,68元,2009-06-11
29855,DBS唯高达此前,深高速,2.96港元,定为,2.96港元,2009-06-11
29856,DBS唯高达,深高速,,上调,4.23港元,2009-06-11
29857,瑞士信贷,中国电力,,下调,3.30港元,2009-06-11
29858,麦格理,建设银行H股,,上调,5.70港元,2009-06-10
29859,汇丰,中国电力,,上调,2.40港元,2009-06-10
29860,瑞银,中信证券,,上调,37.60元,2009-06-10
29861,野村控股,中国海洋石油,,上调,9.00港元,2009-06-10
29862,高盛,ASM太平洋,,上调,48港元,2009-06-10
29863,高盛,ASM太平洋,,上调,48港元,2009-06-10
29864,高盛,港灯集团,,下调,40港元,2009-06-10
29865,高盛,中国制药,,上调,4.63港元,2009-06-10
29866,高盛,中电控股,,下调,54港元,2009-06-10
29867,花旗,太古,,上调,67港元,2009-06-10
29868,花旗,上海实业,,上调,36.20港元,2009-06-10
29869,花旗,信德集团,,上调,4.90,2009-06-10
29870,摩根大通,香港交易所,,上调,158港元,2009-06-10
29871,花旗,国浩集团,,上调,71.50港元,2009-06-10
29872,花旗,复星国际,,上调,6.35港元,2009-06-10
29873,花旗,第一太平,,上调,5.00港元,2009-06-10
29874,花旗集团,中信泰富,,上调,13港元,2009-06-10
29875,花旗,中国电力,,上调,3.20港元,2009-06-10
29876,瑞士信贷,贵州茅台,,上调,159元,2009-06-10
29877,大和,鸿海精密,,上调,新台币123元,2009-06-10
29878,大华继显,中国电力,,上调,2.80港元,2009-06-10
29879,大和,中国绿色食品,,上调,9.38港元,2009-06-10
29880,大和,中国财险,,上调,5.70港元,2009-06-10
29881,大和,中国人寿,,上调,39.98港元,2009-06-10
29882,大和,中国平安,,上调,67.86港元,2009-06-10
29883,DBS唯高达,中国光大国际,,上调,2.7港元,2009-06-10
29884,摩根大通,鞍钢股份H股,,上调,13.8港元,2009-06-09
29885,摩根大通,马钢股份H股,,上调,6.2港元,2009-06-09
29886,瑞银,中化化肥,5.90港元,定为,5.90港元,2009-06-09
29887,瑞银,宝姿,,上调,21.00港元,2009-06-09
29888,高盛,申能股份,,上调,人民币9.30元,2009-06-09
29889,高盛,上海电气,,上调,2.40港元,2009-06-09
29890,汇丰,东亚银行,,上调,22港元,2009-06-09
29891,高盛,华能国际A股,,上调,6.10元,2009-06-09
29892,汇丰,中信银行,,上调,5.6港元,2009-06-09
29893,汇丰,建设银行,,上调,5.80港元,2009-06-09
29894,汇丰,交通银行,,上调,9港元,2009-06-09
29895,高盛,华能国际ADR,,上调,27美元,2009-06-09
29896,高盛,华电国际H股,,上调,2.60港元,2009-06-09
29897,高盛,华电国际A股,,上调,3.20元,2009-06-09
29898,星展,勤+缘媒体服务,,下调,1.91港元,2009-06-09
29899,高盛,东方电气H股,,上调,22.50港元,2009-06-09
29900,高盛,东方电气A股,,上调,人民币23元,2009-06-09
29901,高盛,大唐发电A股,,上调,人民币4.40元,2009-06-09
29902,高盛,大唐发电H股,,上调,3.90港元,2009-06-09
29903,高盛,华润电力,,上调,21.50港元,2009-06-09
29904,高盛,中国电力,,上调,2.80港元,2009-06-09
29905,汇丰,东亚银行,,上调,22港元,2009-06-09
29906,德意志银行,中国电力,,上调,3港元,2009-06-09
29907,美林,中国铁建,,上调,13.21港元,2009-06-09
29908,摩根士丹利,纬创资通,,上调,65元,2009-06-09
29909,摩根士丹利,可成科技,,上调,102元,2009-06-09
29910,摩根士丹利,鸿海精密,,上调,118元,2009-06-09
29911,摩根士丹利,华硕电脑,,上调,新台币38元,2009-06-09
29912,花旗,兆丰金控,,上调,新台币12元,2009-06-09
29913,花旗,联发科技,,上调,新台币445元,2009-06-09
29914,中银国际,兖州煤业,,上调,13.24港元,2009-06-09
29915,摩根大通,北京控股,,上调,42.80港元,2009-06-09
29916,野村,中国国航,,上调,4.92港元,2009-06-09
29917,高盛,和记电讯香港,1.30港元,定为,1.30港元,2009-06-08
29918,摩根大通,远洋地产,10.50港元,定为,10.50港元,2009-06-08
29919,麦格理,香港交易所,,上调,105港元,2009-06-08
29920,美林,港铁公司,,上调,27港元,2009-06-08
29921,美林,天津发展,,上调,6.5港元,2009-06-08
29922,星展,真明丽,,上调,2.76港元,2009-06-08
29923,麦格理,华润电力,,下调,16.70港元,2009-06-08
29924,花旗,中国海外发展,,上调,18.35港元,2009-06-08
29925,摩根大通,中国海外发展,,上调,18.50港元,2009-06-08
29926,瑞士信贷,德昌电机,,上调,1.75港元,2009-06-08
29927,瑞士信贷,华能国际,,上调,6.50港元,2009-06-08
29928,瑞士信贷,搜狐,,上调,66.10美元,2009-06-08
29929,麦格理,东亚银行,,上调,30.4港元,2009-06-08
29930,瑞士信贷,中国电力,,上调,3.50港元,2009-06-08
29931,瑞士信贷,畅游,,上调,41.70美元,2009-06-08
29932,瑞士信贷,矽品精密,,上调,47元,2009-06-08
29933,花旗,分众传媒,,上调,10美元,2009-06-08
29934,花旗,招商局国际,,上调,28港元,2009-06-08
29935,摩根士丹利,元大金,,上调,25.50元,2009-06-08
29936,摩根士丹利,永丰金控,,上调,12.20元,2009-06-08
29937,摩根士丹利,大立光电,,上调,450元,2009-06-08
29938,摩根士丹利,华固建设,,上调,75.90元,2009-06-08
29939,摩根士丹利,远雄建设,,上调,48.70元,2009-06-08
29940,摩根士丹利,玉山金控,,上调,12.50元,2009-06-08
29941,摩根士丹利,中信金,,上调,23.20元,2009-06-08
29942,摩根士丹利,彰化银行,,上调,16.30元,2009-06-08
29943,摩根士丹利,兆丰金控,,上调,16.10元,2009-06-08
29944,摩根士丹利,第一金控,,上调,21.50元,2009-06-08
29945,摩根士丹利,台达电子,,上调,新台币95元,2009-06-08
29946,摩根士丹利,台积电,,上调,新台币70元,2009-06-08
29947,摩根大通,和记电讯香港,1.30港元,定为,1.30港元,2009-06-05
29948,高盛,S上石化,,上调,5.75元,2009-06-05
29949,高盛,中国石油A股,,上调,12.30元,2009-06-05
29950,高盛,中国石油ADR,,上调,115美元,2009-06-05
29951,高盛,中国石油H股,,上调,9.00港元,2009-06-05
29952,高盛,鸿海精密,,上调,129元,2009-06-05
29953,高盛,中国海洋石油ADR,146美元,上调,167美元,2009-06-05
29954,高盛,中信资源,2港元,上调,2.35港元,2009-06-05
29955,高盛,中国石化ADS,106港元,下调,91港元,2009-06-05
29956,高盛,中国石化H股,8.25港元,下调,7.10港元,2009-06-05
29957,高盛,中国石化A股,,下调,11.40元,2009-06-05
29958,里昂证券（亚洲）,北京控股,37港元,上调,39港元,2009-06-05
29959,高盛,中国（香港）石油,3.95港元,上调,4.40港元,2009-06-05
29960,高盛,中国海洋石油,11.35港元,上调,13.00港元,2009-06-05
29961,高盛,上海石油化工,2.5港元,下调,2.2港元,2009-06-05
29962,麦格理,中外运航运,,上调,3.90港元,2009-06-05
29963,大华继显,天津港发展,1.05港元,上调,2.19港元,2009-06-05
29964,花旗集团,中煤能源,6.30港元,上调,10.90港元,2009-06-05
29965,花旗集团,兖州煤业,6.75港元,上调,14港元,2009-06-05
29966,花旗集团,恒鼎实业,2.75港元,上调,6.51港元,2009-06-05
29967,花旗集团,中国神华,19.30港元,上调,29.90港元,2009-06-05
29968,大华继显,厦门港务,1.40港元,上调,2.32港元,2009-06-05
29969,大和,恒生银行,79.20港元,上调,139港元,2009-06-05
29970,大和,恒生银行,,上调,139.00港元,2009-06-04
29971,瑞银,粤海投资,,上调,4.5港元,2009-06-04
29972,瑞士信贷,盛大互动娱乐,30.8美元,上调,35.5美元,2009-06-04
29973,国浩资本,鞍钢股份,8.20港元,上调,11.00港元,2009-06-04
29974,星展,澳科控股,5.50港元,上调,6.30港元,2009-06-04
29975,高盛,三个月原油期货,,上调,每桶75美元,2009-06-04
29976,瑞银,和记黄埔,53港元,上调,63港元,2009-06-04
29977,花旗集团,盛大互动娱乐,55美元,上调,70美元,2009-06-04
29978,花旗集团,和记黄埔,54港元,上调,69港元,2009-06-04
29979,摩根士丹利,上海实业,36.20港元,定为,36.20港元,2009-06-04
29980,中银国际,维达国际,4.00港元,上调,4.64港元,2009-06-04
29981,大华继显,恒安国际,20.50港元,上调,43.20港元,2009-06-04
29982,金华山一,中国食品,,上调,5.30港元,2009-06-03
29983,中银国际,中国电力,,上调,2.70港元,2009-06-03
29984,国浩资本,东方海外,18港元,上调,40港元,2009-06-03
29985,瑞士信贷,佳世达科技,,下调,15.00元,2009-06-03
29986,瑞士信贷,武钢股份,,上调,8.6元,2009-06-03
29987,瑞士信贷,马钢股份,4.5港元,上调,6.2港元,2009-06-03
29988,瑞士信贷,马钢股份,4.50港元,上调,6.20港元,2009-06-03
29989,瑞士信贷,宝钢股份,,上调,7.7元,2009-06-03
29990,花旗集团,银河娱乐,1.38港元,上调,1.68港元,2009-06-03
29991,瑞士信贷,中钢公司,,上调,34元,2009-06-03
29992,汇丰,中兴通讯,30.00港元,上调,33.00港元,2009-06-03
29993,DBS唯高达,阳光能源,1.00港元,上调,2.00港元,2009-06-03
29994,花旗集团,会德丰,11.2港元,上调,18.8港元,2009-06-03
29995,瑞银,中国电信,3.10港元,上调,4.00港元,2009-06-03
29996,美林,东风汽车集团,7.1港元,上调,8.4港元,2009-06-03
29997,摩根士丹利,*ST伊利,,上调,15元,2009-06-03
29998,花旗集团,宏达国际,,维持在,新台币468元,2009-06-03
29999,摩根士丹利,蒙牛乳业,14.80港元,上调,22港元,2009-06-03
30000,瑞士信贷,东方海外,23.10港元,上调,40.60港元,2009-06-03
30001,瑞士信贷,鞍钢股份,12.50港元,上调,17.10港元,2009-06-03
30002,大和,中国通信服务,3.95港元,上调,4.40港元,2009-06-03
30003,大华继显,中国海洋石油,10.26港元,上调,13.85港元,2009-06-03
30004,DBS唯高达,香港交易所,137.50港元,上调,152.50港元,2009-06-03
30005,苏格兰皇家银行,利福国际,,上调,12.05港元,2009-06-02
30006,苏格兰皇家银行,中国旺旺,,定为,新台币4.53元,2009-06-02
30007,苏格兰皇家银行,力成科技,,定为,新台币90元,2009-06-02
30008,苏格兰皇家银行,中海集运,,上调,1.10港元,2009-06-02
30009,高盛,*ST伊利,,上调,17.50元,2009-06-02
30010,高盛,张裕A,,上调,52.40元,2009-06-02
30011,高盛,燕京啤酒,,上调,15.30元,2009-06-02
30012,高盛,苏宁电气,,上调,15.50元,2009-06-02
30013,高盛,贵州茅台,,上调,132.80元,2009-06-02
30014,高盛,希慎兴业,,上调,19.75港元,2009-06-02
30015,高盛,香港置地,,上调,4.20港元,2009-06-02
30016,高盛,恒隆地产,,上调,26.90港元,2009-06-02
30017,高盛,鹰君集团,,上调,19港元,2009-06-02
30018,高盛,中金信,,上调,19元,2009-06-02
30019,高盛,冠君产业信托,,上调,2.30港元,2009-06-02
30020,高盛,比亚迪,,上调,6.40港元,2009-06-02
30021,高盛,光明乳业,,上调,5.50元,2009-06-02
30022,瑞银,中国联通H股,,上调,13.50港元,2009-06-02
30023,花旗,九龙仓集团,,上调,33港元,2009-06-02
30024,高盛,驰宏锌锗,,定为,人民币19.5元,2009-06-02
30025,摩根士丹利,世茂房地产,,上调,16.10港元,2009-06-02
30026,摩根士丹利,碧桂园,,上调,4.50港元,2009-06-02
30027,摩根士丹利,华润置地,,上调,20.3港元,2009-06-02
30028,瑞士信贷,合和实业,27.02港元,上调,28.35港元,2009-06-02
30029,摩根士丹利,中国海外发展,17.40港元,定为,17.40港元,2009-06-02
30030,摩根士丹利,尚德太阳能,7.00美元,上调,20.10美元,2009-06-02
30031,摩根士丹利,上海复地,1.21港元,上调,3.40港元,2009-06-02
30032,摩根士丹利,富力地产,8.61港元,上调,21.10港元,2009-06-02
30033,摩根士丹利,金地集团,,上调,22.20元,2009-06-02
30034,高盛,中国粮油控股,3.50港元,上调,4.80港元,2009-06-02
30035,高盛,烟台张裕葡萄酒B股,33.40港元,上调,44港元,2009-06-02
30036,摩根士丹利,万科A,,上调,13.60元,2009-06-02
30037,高盛,中国旺旺,3.75港元,上调,4.51港元,2009-06-02
30038,高盛,蒙牛乳业,13.80港元,上调,19.20港元,2009-06-02
30039,高盛,恒安国际,27港元,上调,36.20港元,2009-06-02
30040,高盛,青岛啤酒H股,18.70港元,上调,22.80港元,2009-06-02
30041,摩根士丹利,中国奥园,0.69港元,上调,2.2港元,2009-06-02
30042,高盛,雨润食品,10.60港元,上调,11.70港元,2009-06-02
30043,摩根士丹利,建业地产,0.74港元,上调,3.2港元,2009-06-02
30044,高盛,中国食品,2.90港元,上调,5.60港元,2009-06-02
30045,高盛,茂业国际,0.70港元,上调,2.35港元,2009-06-02
30046,高盛,利福国际,5港元,上调,12港元,2009-06-02
30047,高盛,新世界百货中国,2.80港元,上调,5.10港元,2009-06-02
30048,高盛,银泰百货,2.70港元,上调,3.40港元,2009-06-02
30049,高盛,金鹰商贸集团,5.8港元,上调,9.5港元,2009-06-02
30050,高盛,波司登,0.70港元,上调,1.00港元,2009-06-02
30051,高盛,安踏体育,4.70港元,上调,8.70港元,2009-06-02
30052,高盛,李宁,11.00港元,上调,16.90港元,2009-06-02
30053,高盛,中国动向,3.90港元,上调,5.70港元,2009-06-02
30054,高盛,百丽国际,4.00港元,上调,7.10港元,2009-06-02
30055,高盛,宝姿,6.90港元,上调,14.50港元,2009-06-02
30056,瑞士信贷,和记电讯香港,1.20港元,定为,1.20港元,2009-06-02
30057,高盛,新世界发展,8.70港元,上调,13.55港元,2009-06-02
30058,大和,中芯国际,0.36港元,上调,0.42港元,2009-06-02
30059,高盛,恒基地产,33.15港元,上调,45.75港元,2009-06-02
30060,高盛,百盛集团,7.20港元,上调,11.00港元,2009-06-02
30061,高盛,恒隆集团,23.1港元,上调,35港元,2009-06-02
30062,高盛,信和置业,11.10港元,上调,15港元,2009-06-02
30063,高盛,新鸿基地产,83.20港元,上调,118港元,2009-06-02
30064,汇丰控股,富士康,2.0港元,上调,2.5港元,2009-06-02
30065,德意志银行,东亚银行,11.8港元,上调,16.0港元,2009-06-02
30066,汇丰控股,中远太平洋,10.70港元,定为,10.70港元,2009-06-02
30067,瑞银,骏威汽车,3.80港元,上调,4.10港元,2009-06-02
30068,花旗集团,台湾大哥大,,上调,52元,2009-06-02
30069,法国巴黎银行,日月光半导体,,上调,25元,2009-06-02
30070,DBS唯高达,中国石化,6.21港元,上调,7.65港元,2009-06-02
30071,花旗集团,电讯盈科,3.00港元,下调,1.70港元,2009-06-02
30072,大华继显,工商银行,4.80港元,上调,5.75港元,2009-06-02
30073,花旗,中渝置地,,上调,5.60港元,2009-06-01
