,content,date
34027,* 高盛将中国光大控股首次评级定为买进，目标价10港元,2008-12-04
34028,* 摩根士丹利将AAC Acoustic目标价由5港元下调至4港元,2008-12-04
34029,* 瑞士信贷将一诠精密目标价由新台币35元下调至新台币13.2元,2008-12-04
34030,* 花旗将新鸿基地产目标价由61.85港元下调至54.76港元,2008-12-04
34031,* 花旗将浙江沪杭甬目标价由5港元下调至4.2港元,2008-12-04
34032,* 花旗将药明康德目标价由8.7美元下调至7美元,2008-12-04
34033,* 花旗将宁沪高速目标价由6港元下调至5.5港元,2008-12-04
34034,* 瑞士信贷将ASM太平洋目标价由23.5港元下调至15.2港元,2008-12-04
34035,* 里昂证券（亚洲）将和记黄埔目标价由68港元下调至58港元,2008-12-04
34036,* 麦格理将联强国际目标价由新台币50元下调至新台币25元,2008-12-04
34037,* 美林将哈尔滨动力目标价由9.70港元下调至5.20港元,2008-12-04
34038,* 美林将东方电气目标价从45.00港元下调至19.50港元,2008-12-04
34039,* 大和将联想集团目标价由1.83港元下调至1.62港元,2008-12-04
34040,* 法国巴黎银行将日月光半导体目标价下调至新台币7.20元 >ASX,2008-12-03
34041,* 瑞银将远东纺织目标价维持在新台币24元,2008-12-03
34042,* 星展将东方表行目标价由7.28港元下调至1.88港元,2008-12-03
34043,* 摩根大通将长城汽车目标价由7.60港元下调至3.90港元,2008-12-03
34044,* 花旗将盛大互动娱乐目标价由37美元下调至32美元,2008-12-03
34045,* 摩根大通将骏威汽车目标价由2.55港元下调至2.10港元,2008-12-03
34046,* 麦格理将台积电目标价由新台币45元下调至新台币38元,2008-12-03
34047,* 麦格理将日月光半导体目标价由新台币11.6元下调至新台币8元,2008-12-03
34048,* 麦格理将上海实业目标价由22.30港元下调至17.20港元,2008-12-03
34049,* 瑞士信贷将比亚迪电子目标价定为2.90港元,2008-12-03
34050,* 瑞士信贷将盛大互动娱乐目标价由29美元下调至23.1美元,2008-12-03
34051,* 瑞士信贷将比亚迪首次评级定为弱于大盘，目标价为8.00港元,2008-12-03
34052,* 大和将联发科技目标价由新台币267元下调至新台币165元,2008-12-03
34053,* 大和将华润电力目标价下调至20.77港元,2008-12-03
34054,* 大和将中国电力目标价由2.01港元下调至1.79港元,2008-12-03
34055,* 更正重发：大和将华能国际目标价由4.66港元上调至5.43港元,2008-12-03
34056,* 高盛将宏达国际目标价从新台币560元下调至500元,2008-12-02
34057,* 大和将大立光电目标价由新台币348元下调至187元,2008-12-02
34058,* 麦格理将美律实业目标价由新台币40元下调至新台币27元,2008-12-02
34059,* 麦格理将华硕电脑目标价由新台币50元下调至新台币38元,2008-12-02
34060,* 麦格理将闳晖实业目标价由新台币72.5元下调至新台币43元,2008-12-02
34061,* 花旗将如家快捷酒店目标价由22.40美元下调至7.90美元,2008-12-02
34062,* 花旗将联强国际目标价由新台币58.00元下调至新台币42.50元,2008-12-02
34063,* DBS唯高达将壹传媒目标价由2.94港元下调至1.89港元,2008-12-02
34064,* 瑞士信贷将裕元集团目标价由15.70港元下调至9.30港元,2008-12-02
34065,* 瑞士信贷将阳明海运目标价由新台币19.09元下调至7.50元,2008-12-02
34066,* DBS唯高达将新鸿基地产目标价由83.80港元下调至65.00港元,2008-12-02
34067,* 瑞士信贷将万海航运目标价由新台币21.90元下调至新台币13元,2008-12-02
34068,* 瑞士信贷将长荣海运目标价由新台币27元下调至新台币15.50元,2008-12-02
34069,* 瑞士信贷将东方海外目标价由60.6港元下调至27.2港元,2008-12-02
34070,* 瑞士信贷将和记电讯国际目标价由12.60港元下调至3.50港元,2008-12-02
34071,* 美林将易居（中国）目标价由16.80美元下调至5.80美元,2008-12-02
34072,* 大和将永亨银行目标价由46.30港元下调至45.65港元,2008-12-02
34073,* 大华继显将壹传媒目标价由3.30港元下调至1.30港元,2008-12-02
34074,* 高盛将新和成目标价从人民币48.60元下调至37.93元,2008-12-01
34075,* 高盛将上海石化A股目标价下调至人民币1.30元,2008-12-01
34076,* 高盛将中国生物制药目标价从0.82港元上调至0.90港元,2008-12-01
34077,* 高盛将威高股份目标价从10.39港元上调至10.71港元,2008-12-01
34078,* 高盛将中国神威药业目标价从3.05港元上调至4.62港元,2008-12-01
34079,* 高盛将中国制药目标价从1.62港元上调至2.15港元,2008-12-01
34080,* 高盛将中国石化A股目标价从人民币6.45元下调至4.50元,2008-12-01
34081,* 高盛将中国石化美国存托凭证目标价从99美元下调至69美元,2008-12-01
34082,* 摩根大通将第一太平目标价由7.20港元下调至3.65港元,2008-12-01
34083,* 摩根大通将联想集团目标价由1.95港元下调至1.45港元,2008-12-01
34084,* 高盛将上海石化目标价由2.50港元下调至1.55港元,2008-12-01
34085,* 高盛将中国石化目标价由7.70港元下调至5.40港元,2008-12-01
34086,* 花旗将中国光大国际目标价由1.23港元上调至1.24港元,2008-12-01
34087,* 麦格理将港铁公司目标价由27港元下调至20港元,2008-12-01
34088,* 麦格理将和记电讯国际目标价定为1.80港元,2008-12-01
34089,* 麦格理将中国钢铁目标价由新台币18元下调至新台币16元,2008-12-01
34090,* 大和将真明丽目标价由4.30港元下调至1.50港元,2008-12-01
34091,* 大和将中国交通建设目标价下调至9.70港元,2008-12-01
34092,* 大和将中国铁建目标价上调至12.25港元,2008-12-01
34093,* 德意志银行将金山软件目标价从3.84港元下调至3.62港元,2008-11-28
34094,* 德意志银行将骏威汽车目标价由4.00港元下调至2.20港元,2008-11-28
34095,* 德意志银行将东风汽车目标价由4.85港元下调至2.30港元,2008-11-28
34096,* 德意志银行将吉利汽车目标价由0.98港元下调至0.50港元,2008-11-28
34097,* 德意志银行将莎莎国际目标价从1.80港元下调至1.30港元,2008-11-28
34098,* 摩根士丹利将中国旺旺目标价定为3.85港元,2008-11-28
34099,* 瑞士信贷将中国石油目标价由9.31港元下调至5.34港元,2008-11-28
34100,* 瑞士信贷将中国石化目标价由6.44港元下调至4.03港元,2008-11-28
34101,* 花旗将大立光电目标价由新台币310元下调至新台币180元,2008-11-28
34102,* 高盛将联想集团目标价由2.30港元下调至1.90港元,2008-11-28
34103,* 花旗将达芙妮国际目标价由6.30港元下调至2.40港元,2008-11-28
34104,* 高盛将AAC Acoustic目标价由4.7港元下调至3港元,2008-11-28
34105,* 瑞士信贷将信利国际目标价由7.50港元下调至3.60港元,2008-11-28
34106,* 花旗将百丽国际目标价由5.70港元下调至3.70港元,2008-11-28
34107,* 麦格理将联发科技目标价由新台币500元下调至新台币400元,2008-11-28
34108,* 瑞士信贷将中国电信目标价由6港元下调至3.6港元,2008-11-28
34109,* 麦格理将安踏体育初始评级定为强于大盘，目标价定为5.9港元,2008-11-28
34110,* 瑞士信贷将中国联通目标价由17港元下调至11港元,2008-11-28
34111,* 瑞士信贷将中国移动目标价由122港元下调至90港元,2008-11-28
34112,* 瑞士信贷将莎莎国际目标价由4.36港元下调至1.97港元,2008-11-28
34113,* 大华继显将中国石油股份目标价从11.80港元下调至8.82港元,2008-11-26
34114,* 大华继显将中国石油化工股份目标价从10.5港元下调至6.93港元,2008-11-26
34115,* 大华继显将中国海洋石油目标价从9.50港元下调至6.85港元,2008-11-26
34116,* 摩根士丹利将信和置业目标价由7.45 港元下调至6.80港元,2008-11-26
34117,* 德意志银行将台新金控目标价由新台币5.8元下调至3.7元,2008-11-26
34118,* 摩根士丹利将新鸿基地产目标价由62.45港元下调至59.20港元,2008-11-26
34119,* 德意志银行将康师傅控股目标价由11.2港元下调至9.4港元,2008-11-26
34120,* 德意志银行将中银香港初始评级定为持有，目标价为8.60港元,2008-11-26
34121,* 德意志银行将东亚银行初始评级定为卖出，目标价为10.80港元,2008-11-26
34122,* JP摩根将上海实业目标价由26.30港元下调至18.50港元,2008-11-26
34123,* 高盛将渣打银行目标价由116港元下调至89港元,2008-11-26
34124,* 摩根士丹利将和记电讯国际目标价由11.70港元下调至2.40港元,2008-11-26
34125,* 更正重发：高盛将信德集团目标价由8港元下调至1.66港元,2008-11-26
34126,* 高盛将Melco Crown Entertain目标价由8.7美元下调至4.5美元,2008-11-26
34127,* 高盛将和记电讯国际目标价由11.20港元下调至3.00港元,2008-11-26
34128,* 高盛将银河娱乐目标价由3.5港元下调至0.8港元,2008-11-26
34129,* 高盛将力成科技初始评级定为买进，目标价定为新台币60元,2008-11-26
34130,* 高盛将力晶半导体初始评级定为中性，目标价定为新台币2.9元,2008-11-26
34131,* 德意志银行将汇丰控股初始评级定为持有，目标价定为83港元,2008-11-26
34132,* 摩根士丹利将和记黄埔目标价定为46.00港元,2008-11-26
34133,* 法国巴黎银行将华能国际目标价由2.77港元上调至5.87港元,2008-11-26
34134,* 德意志银行将恒生银行目标价定为127.00港元,2008-11-26
34135,* 花旗将香港交易所目标价下调至64港元,2008-11-26
34136,* 瑞士信贷将信德集团目标价由6.50港元下调至5.64港元,2008-11-26
34137,* JP摩根将宏达国际目标价由新台币560元下调至新台币400元,2008-11-26
34138,* 瑞士信贷将渣打目标价由130港元下调至85港元,2008-11-26
34139,* 瑞士信贷将香港中华煤气目标价由23港元下调至19.5港元,2008-11-26
34140,* 瑞士信贷将宏华集团目标价由3.20港元下调至1.39港元,2008-11-26
34141,* 大和将数码通电讯目标价由7.00港元下调至6.56港元,2008-11-26
34142,* 德意志银行将渣打目标价由1550便士下调至980便士,2008-11-26
34143,* 麦格理将渣打集团目标价从180港元下调至130港元,2008-11-25
34144,* 德意志银行将中国交通建设目标价上调至7.30港元,2008-11-25
34145,* 高盛将民生银行目标价由人民币5.29元下调至人民币3.99元,2008-11-25
34146,* 高盛将招商银行H股目标价由22.87港元下调至12.11港元,2008-11-25
34147,* 高盛将招商银行A股目标价由人民币21.01元下调至11.68元,2008-11-25
34148,* 高盛将中信银行目标价由4.20港元下调至2.41港元,2008-11-25
34149,* 高盛将建设银行H股目标价由6.39港元下调至4.46港元,2008-11-25
34150,* 高盛将建设银行A股目标价由人民币5.85元下调至3.42元,2008-11-25
34151,* 高盛将中信银行A股目标价从人民币3.79元下调至人民币2.32元,2008-11-25
34152,* 星展银行将中国石化目标价由5.72港元下调至5.28港元,2008-11-25
34153,* 星展银行将中国石油目标价由7.15港元下调至6.67港元,2008-11-25
34154,* 星展将中国海洋石油目标价由8.45港元下调至6.03港元,2008-11-25
34155,* 巴黎银行将中海油田服务初始评级定为持有，目标价3.40港元,2008-11-25
34156,* 中银国际将渣打目标价由136.0港元下调至100.2港元,2008-11-25
34157,* 高盛将交通银行H股目标价由7.38港元下调至4.31港元,2008-11-25
34158,* 高盛将交通银行A股目标价由人民币6.72元下调至人民币4.16元,2008-11-25
34159,* 高盛将中国银行H股目标价由3.57港元下调至2.42港元,2008-11-25
34160,* 高盛将中国银行A股目标价由人民币3.26元下调至人民币2.34元,2008-11-25
34161,* 德意志银行将汇丰控股初始评级定为持有，目标价为83港元,2008-11-25
34162,* 花旗将中国国航目标价由1.40港元下调至1.30港元,2008-11-25
34163,* 星展将国美电器目标价由3.30港元下调至1.13港元,2008-11-25
34164,* 高盛将工商银行A股目标价由人民币5.38元下调至人民币4.07元,2008-11-25
34165,* 高盛将工商银行H股目标价由5.86港元下调至4.2港元,2008-11-25
34166,* 汇丰将ASM太平洋初始评级定为中性，目标价为23港元,2008-11-25
34167,* 花旗将兴达国际目标价由2.1港元下调至1.1港元,2008-11-25
34168,* 摩根士丹利将康师傅控股目标价由9.6港元上调至10港元,2008-11-25
34169,* 瑞士信贷将国美电器目标价由1.30港元下调至0.35港元,2008-11-25
34170,* 大和将中国海洋石油目标价由8.10港元下调至5.10港元,2008-11-25
34171,* 瑞银将银河娱乐目标价从2.02港元下调至0.66港元,2008-11-24
34172,* 大华继显将中国银行H股首次评级定为持有，目标价2.45港元,2008-11-24
34173,* 高盛将中国财险目标价由3.20港元下调至2.00港元,2008-11-24
34174,* 高盛将中国平安A股目标价由人民币46.30元下调至26.50元,2008-11-24
34175,* 高盛将中国平安H股目标价由53港元下调至32.60港元,2008-11-24
34176,* 中银国际将江西铜业目标价由5.50港元下调至3.20港元,2008-11-24
34177,* 高盛将中国人寿目标价由34.00港元下调至23.20港元,2008-11-24
34178,* 摩根士丹利将中国国航目标价从3.80港元下调至1.50港元,2008-11-24
34179,* 美林将中国远洋目标价由27.50港元下调至5.80港元,2008-11-24
34180,* 瑞士信贷将中国高速传动目标价定为11.32港元,2008-11-24
34181,* 大华继显将工商银行初始评级定为买进，目标价定为4.65港元,2008-11-24
34182,* 摩根大通将华润创业目标价从25港元下调至18港元,2008-11-21
34183,* 美林将思捷环球目标价从70.04港元下调至65.96港元,2008-11-21
34184,* 高盛将九兴控股目标价从22港元下调至9.50港元,2008-11-21
34185,* 麦格理将矽品精密目标价从新台币27.5元下调至19.8元,2008-11-21
34186,* 瑞士信贷将华润创业目标价从13港元下调至12港元,2008-11-21
34187,* 花旗集团将南亚科技目标价从新台币4元下调至3.25元,2008-11-21
34188,* 花旗集团将联发科技目标价从新台币450元下调至290元,2008-11-21
34189,* 花旗集团将华亚科技目标价从新台币11.8元下调至7.5元,2008-11-21
34190,* 瑞士信贷将三林环球目标价从1.10港元下调至0.60港元,2008-11-21
34191,* 大和将百丽国际目标价从5.63港元下调至4.24港元,2008-11-21
34192,* 中银国际将华润创业目标价从17.30港元下调至13.10港元,2008-11-21
34193,* 高盛将百度在线网络技术公司目标价从260美元下调至225美元,2008-11-20
34194,* 高盛将华润创业目标价由23港元下调至13.60港元,2008-11-20
34195,* 摩根士丹利将中国移动目标价维持在80港元,2008-11-20
34196,* 大华继显将招商银行目标价由22港元下调至18.4港元,2008-11-20
34197,* 汇丰将中兴通讯A股初始目标价定为人民币29元,2008-11-20
34198,* 汇丰将中兴通讯H股目标价定为33港元,2008-11-20
34199,* 瑞士信贷将百度目标价由184美元下调至138美元,2008-11-20
34200,* 麦格理将宏达国际目标价由新台币588元下调至新台币503元,2008-11-20
34201,* 花旗将武钢股份目标价由人民币8.30元下调至人民币4.20元,2008-11-20
34202,* 花旗将宝钢股份目标价由人民币12.6元下调至人民币4.3元,2008-11-20
34203,* 大和将北京首都机场目标价下调至4.53港元,2008-11-20
34204,* 花旗将百度在线网络技术公司目标价由300美元下调至110美元,2008-11-20
34205,* DBS唯高达将裕元集团目标价由21.00港元下调至16.20港元,2008-11-20
34206,* 花旗将鞍钢股份目标价由9港元下调至4.6港元,2008-11-20
34207,* 大和将电讯盈科目标价由4.65港元下调至3.19港元,2008-11-20
34208,* 大福将中信泰富目标价由6.30港元上调至7.80港元,2008-11-19
34209,* 汇丰将鹰君集团初始评级定为增持，目标价为11.3港元,2008-11-19
34210,* 瑞士信贷将携程旅行网目标价由59.2美元下调至30.4美元,2008-11-19
34211,* 花旗将携程旅行网目标价由53美元下调至18美元,2008-11-19
34212,* 花旗将奇美电子目标价由新台币12元下调至新台币7.5元,2008-11-19
34213,* 花旗将友达光电目标价由新台币35元下调至新台币24元,2008-11-19
34214,* 大和将中国南车目标价定为4.16港元,2008-11-19
34215,* 瑞银将万科A初始评级定为买进，目标价人民币8.20元,2008-11-18
34216,* 摩根士丹利将上海铭源初始评级定为增持，目标价0.80港元,2008-11-18
34217,* 花旗集团将伟易达目标价从31.80港元下调至16.60港元,2008-11-18
34218,* 高盛将汇丰控股目标价由102.00港元下调至77.00港元,2008-11-18
34219,* 瑞士信贷将东风汽车目标价由3.20港元下调至1.30港元,2008-11-18
34220,* 瑞信将中国电力初始评级定为强于大盘，目标价定为2.90港元,2008-11-18
34221,* 麦格理将鸿海精密目标价由新台币146元下调至新台币105元,2008-11-18
34222,* 瑞士信贷将华润电力初始评级定为强于大盘，目标价为23港元,2008-11-18
34223,* 花旗将兆丰金控目标价由新台币24.5元下调至新台币10元,2008-11-18
34224,* 中银国际将比亚迪初始评级定为强于大盘；目标价为16.00港元,2008-11-18
34225,* 花旗将招商局国际目标价由33.5港元下调至15.7港元,2008-11-18
34226,* 大和将银泰百货目标价由3.68港元下调至2.47港元,2008-11-17
34227,* 汇丰将新世界百货中国目标价从4.80港元下调至4.40港元,2008-11-17
34228,* 大华将佐丹奴国际目标价从2.70港元下调至2.35港元,2008-11-17
34229,* 汇丰将联想集团目标价由3.71港元下调至1.81港元,2008-11-17
34230,* 花旗将长江实业目标价由137.01港元下调至82.79港元,2008-11-17
34231,* 瑞银将中国平安初始评级定为中性，目标价定为36.30港元,2008-11-17
34232,* 瑞银将中国人寿初始评级定为买进，目标价定为26.10港元,2008-11-17
34233,* 摩根士丹利将香港交易所目标价由75港元下调至38港元,2008-11-17
34234,* 高盛将兖州煤业H股目标价由7.2港元下调至2.6港元,2008-11-14
34235,* 高盛将武钢股份目标价由人民币5.7元下调至3.9元,2008-11-14
34236,* 高盛将南亚电路目标价由新台币80元下调至新台币58元,2008-11-14
34237,* 高盛将马钢股份H股目标价由2.4港元下调至1.4港元,2008-11-14
34238,* 高盛将江西铜业H股目标价由3.3港元下调至1.5港元,2008-11-14
34239,* 高盛将江西铜业A股目标价由人民币2.9元下调至1.3元,2008-11-14
34240,* 高盛将和记电讯国际目标价由12.2港元下调至11.2港元,2008-11-14
34241,* 高盛将恒鼎实业目标价由4.5港元下调至2港元,2008-11-14
34242,* 高盛将中国联通目标价由17.7港元下调至13.4港元,2008-11-14
34243,* 高盛将中国电信H股目标价由4.8港元下调至3.2港元,2008-11-14
34244,* 高盛将中国神华H股目标价由23.4港元下调至10港元,2008-11-14
34245,* 高盛将中国神华A股目标价由人民币23.8元下调至8.6元,2008-11-14
34246,* 高盛将中国建材目标价由6.4港元下调至4.3港元,2008-11-14
34247,* 高盛将中煤能源H股目标价由8.6港元下调至3港元,2008-11-14
34248,* 高盛将宝钢股份目标价由人民币6.7元下调至4.6元,2008-11-14
34249,* 高盛将鞍钢股份H股目标价由7.7港元下调至4港元,2008-11-14
34250,* 高盛将鞍钢股份A股目标价由人民币8.1元下调至3.4元,2008-11-14
34251,* 摩根士丹利将国泰金控目标价从新台币45元下调至36.5元,2008-11-14
34252,* 瑞士信贷将晶澳太阳能目标价从10美元下调至5美元,2008-11-14
34253,* 法国巴黎银行将奇美电子目标价从新台币16元下调至7.5元,2008-11-14
34254,* 高盛将中信泰富目标价从12.5港元下调至8.3港元,2008-11-14
34255,* 高盛将中信泰富目标价从12.5港元下调至8.3港元,2008-11-14
34256,* 大和将新世界百货中国目标价从5.39港元下调至4.7港元,2008-11-14
34257,* 花旗集团将新濠国际目标价从4.00港元下调至2.85港元,2008-11-14
34258,* 花旗集团将新浪目标价从55美元下调至40美元,2008-11-14
34259,* 花旗集团将信德集团目标价从4.5港元下调至2.39港元,2008-11-14
34260,* 花旗集团将网易目标价从29美元下调至25美元,2008-11-14
34261,* 花旗将怡和策略目标价从15.40新元下调至12.00新元,2008-11-14
34262,* 花旗将怡和控股目标价从21.90新元下调至18.50新元,2008-11-14
34263,* 花旗集团将上海巨人网络科技目标价从10.5美元下调至5美元,2008-11-14
34264,* 花旗集团将中信泰富目标价从6.66港元下调至3.75港元,2008-11-14
34265,* 花旗集团将银河娱乐目标价从2.65港元下调至0.72港元,2008-11-14
34266,* 美林将太古目标价从56港元下调至50港元,2008-11-14
34267,* 美林将九龙仓目标价从26港元下调至19港元,2008-11-14
34268,* 高盛将中国移动目标价从90港元下调至78港元,2008-11-14
34269,* 花旗集团将九龙仓集团目标价从30.3港元下调至24.0港元,2008-11-14
34270,* 花旗集团将会德丰目标价从13.30港元下调至10.80港元,2008-11-14
34271,* 大和将国泰航空目标价从10.15港元下调至6.72港元,2008-11-14
34272,* 更正：花旗集团将银河娱乐目标价从2.65港元下调至0.72港元,2008-11-14
34273,* 麦格理将广深铁路H股目标价从5.50港元下调至4港元,2008-11-13
34274,* 美林将中信泰富目标价从10.90港元下调至4.40港元,2008-11-13
34275,* 高盛将浙江沪杭甬目标价从6.30港元下调至6.10港元,2008-11-13
34276,* 高盛将腾讯控股目标价从80港元下调至70港元,2008-11-13
34277,* 大华将利丰目标价从12.90港元下跌至11.30港元,2008-11-13
34278,* 高盛将鸿海精密目标价从新台币107元下调至86元,2008-11-13
34279,* 高盛将香港交易所目标价从126港元下调至52港元,2008-11-13
34280,* 高盛将华硕电脑目标价从新台币52元下调至46元,2008-11-13
34281,* 高盛将香港交易所目标价从126港元下调至52港元,2008-11-13
34282,* 麦格理将领汇房地产目标价从21.52港元上调至22.46港元,2008-11-13
34283,* 麦格理将中国联通目标价从16.10港元下调至9.00港元,2008-11-13
34284,* 麦格理将中国电信目标价从4.20港元下调至3.00港元,2008-11-13
34285,* 麦格理将中国中铁目标价定为3.80港元,2008-11-13
34286,* 麦格理将中国交通建设目标价定为8.30港元,2008-11-13
34287,* 摩根大通将国泰航空目标价从11.7港元下调至7.3港元,2008-11-13
34288,* 瑞士信贷将腾讯控股目标价从70港元下调至68港元,2008-11-13
34289,* 瑞士信贷将苏宁电器目标价从人民币18.65元下调至10.20元,2008-11-13
34290,* 瑞士信贷将国美电器目标价从3.10港元下调至1.30港元,2008-11-13
34291,* 星展将腾讯控股目标价从60港元上调至65港元,2008-11-13
34292,* 花旗将中国（香港）石油目标价从5.8港元下调至2.46港元,2008-11-13
34293,* 花旗集团将中国石油目标价从7.6港元下调至6.4港元,2008-11-13
34294,* 花旗集团将中国石化目标价从9.93港元下调至6.1港元,2008-11-13
34295,* 花旗集团将中国海洋石油目标价从15.3港元下调至7.8港元,2008-11-13
34296,* 花旗集团将威高股份目标价从15.5港元下调至12港元,2008-11-13
34297,* 花旗将和记黄埔目标价从81港元下调至57.6港元,2008-11-13
34298,* 花旗将和记电讯国际目标价维持在10.2港元,2008-11-13
34299,* 瑞士信贷将李宁目标价从27港元下调至15.74港元,2008-11-12
34300,* 高盛将天津港发展目标价由2.8港元下调至2港元,2008-11-12
34301,* 高盛将第一太平洋目标价从5.3港元下调至3.3港元,2008-11-12
34302,* 摩根大通将利丰目标价从20.00港元下调至18.00港元,2008-11-12
34303,* 法国巴黎银行将利丰目标价从18.60港元下调至11.11港元,2008-11-12
34304,* 高盛将中海油服A股目标价下调至人民币4元,2008-11-12
34305,* 高盛将中海油服H股目标价下调至4.75港元,2008-11-12
34306,* 高盛将威高股份初始目标价定为10.39港元,2008-11-12
34307,* 瑞银将利丰目标价从24.40港元下调至15.00港元,2008-11-12
34308,* 瑞士信贷将物美商业目标价从6.5港元下调至5.2港元,2008-11-12
34309,* 瑞士信贷将华润创业目标价从20港元下调至13港元,2008-11-12
34310,* 麦格理将元大金目标价从新台币22.2元下调至17.1元,2008-11-12
34311,* 星展将阿里巴巴目标价从5.00港元下调至4.90港元,2008-11-12
34312,* 麦格理将新光金控目标价从新台币22.5元下调至8.05元,2008-11-12
34313,* 麦格理将第一金控目标价从26港元下调至20.42港元,2008-11-12
34314,* 瑞士信贷将国泰航空目标价从13.5港元下调至8.5港元,2008-11-12
34315,* 瑞士信贷将汇丰控股目标价从140港元下调至98港元,2008-11-12
34316,* 更正重发：大和将玖龙纸业目标价从2.9港元下调至1.2港元,2008-11-12
34317,* 花旗将中国中铁目标价由5.9港元下调至5.3港元,2008-11-12
34318,* 花旗将中国铁建目标价由12.1港元下调至10.6港元,2008-11-12
34319,* 花旗集团将分众传媒目标价从53美元下调至18美元,2008-11-12
34320,* 摩根大通将汇丰控股的目标价从110.00港元下调至82.00港元,2008-11-11
34321,* 麦格理将中海油田服务目标价由15.10港元下调至11.75港元,2008-11-11
34322,* 花旗集团将台湾塑胶目标价从新台币62元下调至54元,2008-11-11
34323,* 摩根大通将马钢股份目标价从5.50港元下调至3.73港元,2008-11-11
34324,* 花旗集团将冠君产业信托目标价从3.89港元下调至2.54港元,2008-11-11
34325,* CIMB将利丰目标价从20.10港元下调至12.40港元,2008-11-11
34326,"* 摩根大通将丰田汽车目标价从4,300日圆下调至3,800日圆",2008-11-11
34327,* 摩根大通将日产汽车目标价从450日圆下调至370日圆,2008-11-11
34328,"* 摩根大通将本田汽车目标价从3,800日圆下调至3,400日圆",2008-11-11
34329,* 摩根士丹利将台湾大哥大目标价定为新台币55元,2008-11-11
34330,* 摩根士丹利将远传电信目标价定为新台币49.5元,2008-11-11
34331,* 摩根士丹利将中华电信目标价定为新台币61元,2008-11-11
34332,* 高盛将国泰航空目标价从11港元下调至7港元,2008-11-11
34333,* 摩根士丹利将华电国际目标价从2 .2港元下调至1.6港元,2008-11-11
34334,* 摩根士丹利将大唐发电目标价从3.7港元下调至2.2港元,2008-11-11
34335,* 摩根士丹利将华润电力目标价从24.6港元下调至16.2港元,2008-11-11
34336,* 摩根士丹利将华能国际目标价从4.5港元下调至3.9港元,2008-11-11
34337,* 麦格理将台湾水泥目标价从新台币13.5元上调至22.5元,2008-11-11
34338,* 麦格理将越秀房地产目标价从0.94港元上调至2.68港元,2008-11-11
34339,* 麦格理将台塑石化目标价从新台币61元下调至56元,2008-11-11
34340,* 麦格理将中国建材目标价定为8港元,2008-11-11
34341,* DBS唯高达将汇丰控股目标价从132港元下调至100港元,2008-11-11
34342,* 麦格理将海螺水泥目标价定为40港元,2008-11-11
34343,* 麦格理将亚洲水泥目标价由新台币17元上调至25元,2008-11-11
34344,* 野村将香港置地初始评级定为中性；目标价2.64美元,2008-11-11
34345,* 瑞士信贷将九龙仓集团目标价从41.72港元下调至28.06港元,2008-11-10
34346,* 瑞士信贷将希慎兴业目标价从18.89港元下调至13.83港元,2008-11-10
34347,* 瑞士信贷将鹰君集团目标价从26.02港元下调至19.97港元,2008-11-10
34348,* 瑞士信贷将太古目标价从98.89港元下调至76.50港元,2008-11-10
34349,* 瑞士信贷将恒隆地产目标价从20.42港元下调至19.09港元,2008-11-10
34350,* 瑞士信贷将嘉里建设目标价从36.10港元下调至24.04港元,2008-11-10
34351,* 瑞士信贷将港铁公司目标价从30.19港元下调至24.87港元,2008-11-10
34352,* 瑞士信贷将新鸿基地产目标价从115港元下调至84.06港元,2008-11-10
34353,* 瑞士信贷将信和置业目标价从10.43港元下调至8.28港元,2008-11-10
34354,* 瑞士信贷将恒基地产目标价从40.43港元下调至28.26港元,2008-11-10
34355,* 瑞士信贷将长江实业目标价从100.66港元下调至91.30港元,2008-11-10
34356,* 摩根大通将深高速A股目标价由人民币5.80元下调至3.10元,2008-11-10
34357,* 摩根大通将深高速H股目标价由4.50港元下调至2.80港元,2008-11-10
34358,* 高盛将利丰目标价从32.7港元下调至20.5港元,2008-11-10
34359,* 花旗将阿里巴巴目标价从8.5港元下调至5.75港元,2008-11-10
34360,* 花旗集团将互太纺织目标价从1.2港元下调至0.68港元,2008-11-10
34361,* 花旗将中国联通目标价从20港元下调至11港元,2008-11-10
34362,* 花旗将中国电信目标价由4.4港元下调至3港元,2008-11-10
34363,* 花旗将中国移动目标价由100港元下调至90港元,2008-11-10
34364,* 瑞士信贷将创科实业目标价由2.90港元下调至2.25港元,2008-11-10
34365,* 瑞士信贷将香港置地目标价从3.38美元下调至2.07美元,2008-11-10
34366,* 瑞士信贷将第九城市目标价从25.5美元下调至18美元,2008-11-10
34367,* 瑞士信贷将百盛集团目标价从14.36港元下调至6.2港元,2008-11-10
34368,* 瑞士信贷将金鹰商贸集团目标价从11.2港元下调至3港元,2008-11-10
34369,* 花旗集团将恒生银行目标价从135港元下调至86港元,2008-11-10
34370,* 瑞士信贷将中国雨润食品目标价从8.51港元上调至8.85港元,2008-11-10
34371,* 美林将美兰机场目标价从10.10港元下调至6.3港元,2008-11-10
34372,* 美林将北京首都机场目标价从5.2港元下调至3.9港元,2008-11-10
34373,* 美林将中国南方航空目标价从2.5港元下调至1.6港元,2008-11-10
34374,* 美林将中国东方航空目标价从1.0港元下调至0.75港元,2008-11-10
34375,* 美林将中国国航目标价从5.0港元下调至3.0港元,2008-11-10
34376,* 美林将国泰航空目标价从11.35港元下调至6.00港元,2008-11-10
34377,* 摩根士丹利将中国联通目标价从4港元下调至3港元,2008-11-10
